OrderID,OrderDate,CustomerID,Region,CustomerSegment,ProductCategory,Product,Quantity,UnitPrice,Revenue,Cost,Profit,ProjectID,ResourceID,ResourceRole,HoursWorked,BillRate,BillAmount,InvoiceStatus,PaymentDate,PO_Created,PONumber,CreditNote,DebitNote
ORD000125,2024-12-28,CUST01216,North,SMB,Office Supplies,Pen,7,166.11,1162.77,767.37,395.4,PRJ0168,RES01019,Analyst,2.61,165.3,431.43,Submitted,2025-01-12,True,PO64925,0.0,0.0
ORD000126,2023-04-09,CUST01194,North,SMB,Furniture,Desk,7,14.47,101.29,64.37,36.92,PRJ0196,RES00755,Analyst,30.27,159.03,4813.84,Paid,2023-05-24,True,PO52801,0.0,0.0
ORD000127,2024-11-14,CUST01332,Central,SMB,Furniture,Chair,3,1643.76,4931.28,2811.93,2119.35,PRJ0468,RES00608,Developer,12.92,104.98,1356.34,Submitted,2024-12-29,False,,98.63,0.0
ORD000128,2024-12-26,CUST00680,Central,SMB,Office Supplies,Stapler,3,323.21,969.63,474.72,494.90999999999997,PRJ0011,RES00949,Analyst,1.33,175.24,233.07,Paid,2025-03-26,True,PO55989,0.0,0.0
ORD000129,2024-06-30,CUST01005,Central,SMB,Office Supplies,Paper,2,1542.02,3084.04,1808.07,1275.97,PRJ0318,RES00557,Developer,6.31,104.41,658.83,Submitted,2024-07-15,False,,0.0,0.0
ORD000130,2024-09-04,CUST01006,West,SMB,Software,CRM License,4,733.39,2933.56,2356.86,576.6999999999998,PRJ0177,RES01165,Tester,15.5,63.69,987.19,Paid,2024-10-04,True,PO95626,0.0,0.0
ORD000131,2024-04-06,CUST00088,Central,SMB,Office Supplies,Notebook,8,1055.02,8440.16,5351.75,3088.41,PRJ0336,RES00115,Analyst,1.08,59.62,64.39,Draft,,False,,0.0,0.0
ORD000132,2024-10-04,CUST00012,West,SMB,Electronics,Laptop,2,1445.3,2890.6,2037.0,853.5999999999999,PRJ0278,RES01018,PM,6.3,230.54,1452.4,Paid,2024-10-11,False,,0.0,0.0
ORD000133,2023-01-05,CUST00077,East,Mid-Market,Software,Analytics License,2,831.79,1663.58,692.07,971.5099999999999,PRJ0357,RES00712,Tester,4.61,86.36,398.12,Submitted,2023-01-20,False,,0.0,0.0
ORD000134,2023-08-06,CUST00372,Central,SMB,Furniture,Shelf,7,315.92,2211.44,906.74,1304.7,PRJ0259,RES00307,Consultant,2.85,91.67,261.26,Overdue,2023-11-04,False,,0.0,0.0
ORD000135,2024-05-17,CUST00733,East,SMB,Software,CRM License,4,2517.75,10071.0,8211.07,1859.9300000000003,PRJ0051,RES00651,PM,7.23,172.61,1247.97,Submitted,2024-06-01,False,,0.0,0.0
ORD000136,2024-02-02,CUST01584,North,Mid-Market,Software,Antivirus,4,434.1,1736.4,1076.76,659.6400000000001,PRJ0119,RES00549,PM,3.78,140.08,529.5,Overdue,2024-02-09,False,,0.0,0.0
ORD000137,2024-01-28,CUST00969,North,Mid-Market,Software,CRM License,5,1021.97,5109.85,2978.9,2130.9500000000003,PRJ0293,RES00554,Consultant,2.96,57.88,171.32,Overdue,2024-03-28,False,,0.0,0.0
ORD000138,2023-07-26,CUST00596,Central,SMB,Services,Implementation,5,1671.2,8356.0,4603.3,3752.7,PRJ0464,RES01076,Developer,9.11,189.45,1725.89,Paid,2023-08-02,True,PO4823,0.0,0.0
ORD000139,2023-01-15,CUST01167,North,Enterprise,Office Supplies,Stapler,3,410.93,1232.79,1043.89,188.89999999999986,PRJ0464,RES00234,Consultant,5.5,206.66,1136.63,Overdue,2023-03-01,False,,0.0,0.0
ORD000140,2024-07-07,CUST00309,North,SMB,Services,Consulting,6,1373.07,8238.42,4461.61,3776.8100000000004,PRJ0255,RES00732,PM,3.5,107.76,377.16,Draft,,False,,0.0,0.0
ORD000141,2024-04-05,CUST00514,South,Mid-Market,Furniture,Shelf,4,1454.27,5817.08,3096.33,2720.75,PRJ0156,RES00594,Analyst,8.31,179.3,1489.98,Submitted,2024-04-20,True,PO71192,0.0,0.0
ORD000142,2024-11-21,CUST01937,West,SMB,Software,CRM License,7,1055.28,7386.96,5970.58,1416.38,PRJ0443,RES00813,PM,4.91,138.4,679.54,Submitted,2024-12-06,False,,0.0,0.0
ORD000143,2024-07-28,CUST01398,North,SMB,Electronics,Monitor,2,999.21,1998.42,1476.36,522.0600000000002,PRJ0030,RES00328,Developer,4.0,102.79,411.16,Paid,2024-08-27,True,PO87120,0.0,0.0
ORD000144,2023-08-29,CUST00696,West,Mid-Market,Services,Support,6,663.29,3979.74,3293.91,685.8299999999999,PRJ0140,RES00410,Consultant,1.51,29.51,44.56,Submitted,2023-09-13,True,PO46440,0.0,0.0
ORD000145,2024-07-17,CUST00060,Central,SMB,Software,Analytics License,4,1576.81,6307.24,3309.17,2998.0699999999997,PRJ0316,RES00231,PM,3.81,124.92,475.95,Draft,,False,,0.0,0.0
ORD000146,2023-04-06,CUST01501,South,SMB,Furniture,Cabinet,1,906.85,906.85,480.75,426.1,PRJ0107,RES01152,PM,9.06,122.72,1111.84,Submitted,2023-05-06,False,,0.0,0.0
ORD000147,2024-04-29,CUST00111,Central,Mid-Market,Furniture,Cabinet,4,1222.59,4890.36,3048.55,1841.8099999999995,PRJ0120,RES00293,Analyst,14.1,125.95,1775.89,Submitted,2024-05-29,False,,0.0,0.0
ORD000148,2024-02-11,CUST00149,Central,SMB,Software,Analytics License,3,1523.44,4570.32,2592.1,1978.2199999999998,PRJ0253,RES00132,Consultant,4.85,73.63,357.11,Paid,2024-02-26,True,PO88148,0.0,0.0
ORD000149,2023-08-19,CUST00706,South,Mid-Market,Services,Support,3,1401.36,4204.08,2730.03,1474.0499999999997,PRJ0010,RES00963,PM,7.14,62.34,445.11,Draft,,True,PO3093,0.0,0.0
ORD000150,2024-10-16,CUST01491,North,Mid-Market,Software,CRM License,4,168.41,673.64,368.13,305.51,PRJ0074,RES01180,PM,1.8,110.15,198.27,Submitted,2024-12-15,True,PO91444,0.0,0.0
ORD000151,2023-06-20,CUST01579,Central,Mid-Market,Furniture,Cabinet,3,1292.63,3877.89,2101.99,1775.9,PRJ0470,RES00101,PM,5.66,137.13,776.16,Paid,2023-06-27,True,PO99656,0.0,0.0
ORD000152,2024-06-24,CUST00908,South,Mid-Market,Furniture,Chair,1,652.72,652.72,262.83,389.89000000000004,PRJ0090,RES00455,Analyst,5.45,104.81,571.21,Submitted,2024-07-24,False,,0.0,0.0
ORD000153,2023-02-05,CUST01372,Central,Enterprise,Software,Analytics License,8,568.27,4546.16,3123.06,1423.1,PRJ0364,RES00060,Tester,7.32,237.9,1741.43,Paid,2023-03-22,False,,0.0,0.0
ORD000154,2024-06-08,CUST00915,South,SMB,Software,Antivirus,6,1962.73,11776.38,5876.76,5899.619999999999,PRJ0225,RES00286,Consultant,11.04,195.51,2158.43,Submitted,2024-07-08,False,,0.0,0.0
ORD000155,2023-06-09,CUST01780,North,SMB,Office Supplies,Notebook,4,1937.69,7750.76,4879.97,2870.79,PRJ0276,RES00841,Consultant,21.11,117.52,2480.85,Draft,,False,,0.0,0.0
ORD000156,2024-11-29,CUST00520,North,Mid-Market,Services,Consulting,3,800.09,2400.27,1212.05,1188.22,PRJ0061,RES01139,Tester,1.16,183.6,212.98,Submitted,2025-01-13,False,,0.0,0.0
ORD000157,2023-08-31,CUST00325,Central,SMB,Furniture,Cabinet,2,1345.65,2691.3,1314.48,1376.8200000000002,PRJ0465,RES00334,Tester,9.92,119.04,1180.88,Submitted,2023-09-15,True,PO45645,0.0,0.0
ORD000158,2023-03-27,CUST00632,East,Mid-Market,Electronics,Tablet,4,1613.96,6455.84,3317.94,3137.9,PRJ0372,RES00922,Developer,5.46,35.88,195.9,Draft,,False,,0.0,0.0
ORD000159,2024-07-31,CUST01621,East,SMB,Office Supplies,Pen,3,640.63,1921.89,1249.82,672.0700000000002,PRJ0012,RES00704,Consultant,15.76,55.57,875.78,Submitted,2024-10-29,False,,0.0,0.0
ORD000160,2024-11-12,CUST00585,East,SMB,Electronics,Mouse,5,335.47,1677.35,999.92,677.43,PRJ0303,RES00791,Analyst,4.42,151.8,670.96,Paid,2024-11-19,False,,0.0,0.0
ORD000161,2024-07-10,CUST00864,Central,SMB,Furniture,Cabinet,5,719.11,3595.55,1475.67,2119.88,PRJ0468,RES00058,Analyst,4.24,157.45,667.59,Paid,2024-07-25,False,,0.0,0.0
ORD000162,2024-07-27,CUST01388,West,Mid-Market,Furniture,Desk,4,489.94,1959.76,1244.19,715.5699999999999,PRJ0034,RES00892,PM,6.49,154.75,1004.33,Paid,2024-08-03,False,,0.0,0.0
ORD000163,2024-10-07,CUST01614,Central,SMB,Electronics,Keyboard,5,1158.34,5791.7,3208.71,2582.99,PRJ0477,RES00536,Tester,25.67,60.05,1541.48,Submitted,2024-10-14,True,PO92189,0.0,0.0
ORD000164,2023-01-28,CUST00806,West,SMB,Furniture,Chair,4,584.77,2339.08,1296.72,1042.36,PRJ0332,RES00696,Developer,7.37,123.28,908.57,Submitted,2023-03-29,True,PO45134,0.0,0.0
ORD000165,2024-09-11,CUST00960,Central,SMB,Electronics,Mouse,4,1151.26,4605.04,3610.97,994.0700000000002,PRJ0478,RES00125,Tester,11.45,32.8,375.56,Submitted,2024-10-26,True,PO34298,0.0,0.0
ORD000166,2024-07-09,CUST01706,Central,Mid-Market,Furniture,Shelf,3,2025.13,6075.39,3715.91,2359.4800000000005,PRJ0183,RES00088,Analyst,4.29,42.38,181.81,Submitted,2024-07-24,True,PO31226,0.0,0.0
ORD000167,2023-12-06,CUST01471,West,Mid-Market,Furniture,Chair,7,1532.86,10730.02,6310.32,4419.700000000001,PRJ0003,RES01052,PM,6.24,99.65,621.82,Cancelled,,True,PO12596,0.0,0.0
ORD000168,2023-11-27,CUST01868,West,SMB,Software,CRM License,2,2405.07,4810.14,2167.58,2642.5600000000004,PRJ0315,RES00239,Consultant,3.02,113.41,342.5,Paid,2023-12-12,True,PO35928,0.0,0.0
ORD000169,2024-10-01,CUST01645,South,Mid-Market,Office Supplies,Paper,2,775.33,1550.66,1185.78,364.8800000000001,PRJ0442,RES00376,Consultant,7.45,189.36,1410.73,Overdue,2024-10-16,True,PO93479,0.0,0.0
ORD000170,2024-05-20,CUST00196,North,Enterprise,Office Supplies,Paper,4,1441.37,5765.48,3610.8,2154.6799999999994,PRJ0200,RES00846,Developer,15.26,126.39,1928.71,Submitted,2024-06-04,True,PO65385,0.0,0.0
ORD000171,2023-12-14,CUST01677,South,SMB,Software,CRM License,2,953.52,1907.04,1218.92,688.1199999999999,PRJ0078,RES00648,Analyst,1.59,46.59,74.08,Submitted,2024-01-13,False,,0.0,0.0
ORD000172,2024-04-17,CUST01847,East,Mid-Market,Furniture,Desk,4,1068.06,4272.24,2697.22,1575.02,PRJ0480,RES00780,PM,3.93,147.3,578.89,Overdue,2024-05-17,False,,0.0,0.0
ORD000173,2023-08-19,CUST00095,North,SMB,Office Supplies,Notebook,5,1426.75,7133.75,5573.83,1559.92,PRJ0126,RES00491,Developer,3.5,67.03,234.61,Paid,2023-09-03,False,,0.0,0.0
ORD000174,2023-07-09,CUST00575,South,SMB,Services,Consulting,2,2234.3,4468.6,1913.91,2554.6900000000005,PRJ0008,RES00546,Tester,8.05,271.02,2181.71,Paid,2023-07-16,False,,0.0,0.0
ORD000175,2023-08-13,CUST00430,South,SMB,Software,Analytics License,6,1505.59,9033.54,4729.47,4304.070000000001,PRJ0349,RES00343,Tester,1.03,170.33,175.44,Submitted,2023-08-28,False,,0.0,451.68
ORD000176,2024-01-20,CUST01604,Central,Mid-Market,Furniture,Chair,1,1241.18,1241.18,616.14,625.0400000000001,PRJ0490,RES00855,PM,8.68,65.48,568.37,Submitted,2024-02-19,True,PO77025,0.0,0.0
ORD000177,2024-01-12,CUST01973,North,Mid-Market,Services,Support,6,338.42,2030.52,1357.23,673.29,PRJ0321,RES00822,Analyst,1.41,97.33,137.24,Cancelled,,False,,0.0,0.0
ORD000178,2023-10-10,CUST00612,West,SMB,Electronics,Keyboard,4,1521.85,6087.4,4554.24,1533.1599999999999,PRJ0074,RES00011,PM,5.73,104.68,599.82,Submitted,2023-11-24,True,PO58003,0.0,0.0
ORD000179,2024-09-24,CUST01632,North,SMB,Services,Consulting,4,962.31,3849.24,2365.19,1484.0499999999997,PRJ0272,RES00319,PM,4.62,59.72,275.91,Submitted,2024-12-23,False,,0.0,0.0
ORD000180,2024-09-19,CUST00397,West,SMB,Software,Analytics License,2,119.66,239.32,122.74,116.58,PRJ0369,RES01145,Developer,10.56,132.72,1401.52,Overdue,2024-10-19,False,,4.79,0.0
ORD000181,2023-09-16,CUST00505,South,Enterprise,Electronics,Mouse,4,740.25,2961.0,1296.19,1664.81,PRJ0481,RES00269,PM,1.47,190.42,279.92,Paid,2023-10-16,False,,0.0,0.0
ORD000182,2023-12-25,CUST00350,South,SMB,Office Supplies,Pen,1,1585.56,1585.56,828.69,756.8699999999999,PRJ0051,RES01111,Analyst,4.81,38.23,183.89,Overdue,2024-02-23,True,PO32457,0.0,0.0
ORD000183,2024-12-10,CUST00196,West,SMB,Software,CRM License,3,120.36,361.08,190.17,170.91,PRJ0410,RES00758,PM,5.11,28.7,146.66,Cancelled,,False,,0.0,0.0
ORD000184,2024-03-31,CUST01842,East,Enterprise,Electronics,Keyboard,4,299.12,1196.48,648.89,547.59,PRJ0278,RES00172,Analyst,6.45,108.17,697.7,Submitted,2024-04-30,True,PO58819,0.0,0.0
ORD000185,2024-02-15,CUST00356,North,Mid-Market,Office Supplies,Pen,4,2017.36,8069.44,6848.75,1220.6899999999996,PRJ0143,RES00081,PM,3.21,227.39,729.92,Submitted,2024-03-31,True,PO63509,0.0,0.0
ORD000186,2024-10-10,CUST00599,North,Mid-Market,Office Supplies,Notebook,6,1981.34,11888.04,6232.35,5655.6900000000005,PRJ0108,RES01019,PM,1.71,215.5,368.5,Paid,2024-11-24,True,PO73356,0.0,0.0
ORD000187,2023-11-14,CUST01451,East,SMB,Services,Consulting,7,955.58,6689.06,4089.89,2599.1700000000005,PRJ0370,RES00705,Developer,3.91,167.26,653.99,Cancelled,,False,,0.0,0.0
ORD000188,2024-11-07,CUST00118,South,Enterprise,Electronics,Monitor,5,980.87,4904.35,3511.39,1392.9600000000005,PRJ0111,RES01081,PM,1.45,226.3,328.13,Submitted,2024-11-22,True,PO87135,0.0,0.0
ORD000189,2023-08-13,CUST00582,East,Mid-Market,Office Supplies,Notebook,4,707.61,2830.44,1316.49,1513.95,PRJ0065,RES00581,Analyst,4.4,67.81,298.36,Paid,2023-09-27,False,,0.0,0.0
ORD000190,2023-08-22,CUST01292,North,Enterprise,Electronics,Monitor,4,1209.59,4838.36,4082.11,756.2499999999995,PRJ0136,RES00253,Consultant,4.15,179.84,746.34,Paid,2023-10-21,True,PO28584,0.0,0.0
ORD000191,2024-11-14,CUST01190,West,SMB,Furniture,Cabinet,6,1644.28,9865.68,6258.46,3607.2200000000003,PRJ0308,RES00650,Consultant,8.49,155.22,1317.82,Submitted,2024-12-14,True,PO51460,0.0,0.0
ORD000192,2024-10-25,CUST01051,West,Mid-Market,Electronics,Mouse,3,1923.66,5770.98,3636.64,2134.3399999999997,PRJ0152,RES01126,PM,3.65,100.71,367.59,Paid,2024-11-24,False,,0.0,0.0
ORD000193,2024-01-09,CUST01149,South,Mid-Market,Office Supplies,Stapler,6,753.23,4519.38,3142.1,1377.2800000000002,PRJ0047,RES00261,Analyst,2.92,63.21,184.57,Cancelled,,True,PO49581,0.0,0.0
ORD000194,2024-11-02,CUST00402,Central,Mid-Market,Services,Support,4,785.72,3142.88,2013.66,1129.22,PRJ0328,RES00065,Consultant,1.71,88.22,150.86,Overdue,2024-12-02,False,,0.0,0.0
ORD000195,2024-08-30,CUST01048,West,Mid-Market,Software,Analytics License,1,209.87,209.87,109.82,100.05000000000001,PRJ0003,RES00911,Consultant,9.0,157.77,1419.93,Paid,2024-09-06,True,PO7336,0.0,0.0
ORD000196,2024-04-16,CUST01609,North,Enterprise,Software,CRM License,2,1762.18,3524.36,2523.24,1001.1200000000003,PRJ0318,RES00120,Tester,7.52,28.01,210.64,Submitted,2024-07-15,False,,0.0,0.0
ORD000197,2023-08-21,CUST01113,South,Mid-Market,Software,Analytics License,6,2156.19,12937.14,8305.61,4631.529999999999,PRJ0176,RES00686,Analyst,5.23,190.21,994.8,Overdue,2023-09-20,False,,0.0,0.0
ORD000198,2024-11-22,CUST01422,South,Mid-Market,Office Supplies,Pen,4,1685.55,6742.2,5508.8,1233.3999999999996,PRJ0227,RES00950,Analyst,12.98,189.56,2460.49,Submitted,2024-11-29,False,,0.0,0.0
ORD000199,2023-04-23,CUST00355,Central,Mid-Market,Services,Implementation,5,2214.62,11073.1,7591.06,3482.04,PRJ0490,RES00355,Tester,3.49,101.43,353.99,Paid,2023-06-07,False,,0.0,0.0
ORD000200,2024-05-11,CUST01003,Central,Enterprise,Office Supplies,Paper,6,304.73,1828.38,1494.83,333.5500000000002,PRJ0176,RES00707,Analyst,7.63,86.09,656.87,Draft,,False,,0.0,0.0
ORD000201,2024-03-17,CUST00907,Central,Mid-Market,Software,Analytics License,2,1085.26,2170.52,882.67,1287.85,PRJ0342,RES00035,Analyst,4.6,45.05,207.23,Submitted,2024-04-01,False,,0.0,0.0
ORD000202,2024-07-17,CUST00159,South,SMB,Software,CRM License,3,808.9,2426.7,1016.91,1409.79,PRJ0124,RES00279,Consultant,2.43,97.17,236.12,Draft,,False,,0.0,0.0
ORD000203,2023-09-25,CUST01139,East,SMB,Services,Implementation,5,2165.51,10827.55,6448.84,4378.709999999999,PRJ0266,RES00120,PM,9.32,33.67,313.8,Overdue,2023-10-10,False,,0.0,0.0
ORD000204,2024-05-24,CUST01669,East,SMB,Services,Consulting,4,2126.93,8507.72,4264.13,4243.589999999999,PRJ0334,RES00869,Analyst,9.32,195.77,1824.58,Submitted,2024-06-23,False,,0.0,0.0
ORD000205,2024-01-21,CUST00273,North,Enterprise,Office Supplies,Notebook,1,202.54,202.54,119.11,83.42999999999999,PRJ0038,RES00357,Tester,7.39,50.21,371.05,Submitted,2024-03-06,True,PO5131,0.0,0.0
ORD000206,2024-01-22,CUST00413,East,SMB,Furniture,Chair,4,1131.82,4527.28,2929.05,1598.2299999999996,PRJ0466,RES00847,Consultant,6.52,173.4,1130.57,Cancelled,,False,,0.0,0.0
ORD000207,2023-04-23,CUST00067,West,SMB,Services,Support,3,1393.23,4179.69,3264.09,915.5999999999995,PRJ0072,RES00248,Developer,7.89,49.51,390.63,Submitted,2023-05-08,True,PO98557,0.0,0.0
ORD000208,2024-09-04,CUST00529,West,Enterprise,Office Supplies,Paper,3,1714.1,5142.3,3341.22,1801.0800000000004,PRJ0298,RES00920,Analyst,1.53,164.9,252.3,Submitted,2024-09-19,False,,0.0,0.0
ORD000209,2024-09-16,CUST01467,North,SMB,Software,Antivirus,4,2572.02,10288.08,6255.8,4032.2799999999997,PRJ0118,RES00593,Tester,19.94,240.58,4797.17,Paid,2024-10-01,False,,0.0,0.0
ORD000210,2023-03-22,CUST01446,Central,SMB,Office Supplies,Paper,7,1522.83,10659.81,8945.78,1714.0299999999988,PRJ0386,RES01094,Developer,4.09,155.45,635.79,Cancelled,,False,,0.0,0.0
ORD000211,2024-11-29,CUST00601,South,SMB,Furniture,Shelf,3,1333.61,4000.83,3184.39,816.44,PRJ0057,RES00246,Tester,10.7,56.32,602.62,Draft,,False,,0.0,0.0
ORD000212,2023-04-23,CUST01919,West,SMB,Furniture,Chair,6,1619.97,9719.82,4712.94,5006.88,PRJ0423,RES00025,PM,3.72,65.9,245.15,Overdue,2023-05-08,False,,0.0,0.0
ORD000213,2023-01-02,CUST01491,East,Mid-Market,Services,Support,5,1776.69,8883.45,7002.79,1880.6600000000008,PRJ0104,RES00520,Tester,4.4,170.16,748.7,Overdue,2023-02-01,False,,0.0,0.0
ORD000214,2024-10-03,CUST01234,North,Mid-Market,Office Supplies,Pen,2,437.69,875.38,738.73,136.64999999999998,PRJ0167,RES00986,Analyst,1.24,178.24,221.02,Cancelled,,False,,0.0,0.0
ORD000215,2023-08-08,CUST01517,Central,Mid-Market,Software,CRM License,6,990.97,5945.82,2400.02,3545.7999999999997,PRJ0411,RES00950,Tester,4.09,151.06,617.84,Paid,2023-08-15,False,,0.0,0.0
ORD000216,2024-07-19,CUST00426,Central,Enterprise,Software,Antivirus,3,820.48,2461.44,998.53,1462.91,PRJ0350,RES01150,Developer,2.76,32.75,90.39,Draft,,True,PO43443,0.0,0.0
ORD000217,2023-08-13,CUST01369,West,Mid-Market,Furniture,Shelf,2,140.83,281.66,151.36,130.3,PRJ0048,RES00269,Developer,5.56,74.35,413.39,Submitted,2023-09-12,False,,0.0,0.0
ORD000218,2024-01-20,CUST00813,North,Mid-Market,Furniture,Chair,1,477.38,477.38,323.3,154.07999999999998,PRJ0032,RES00269,Tester,15.89,223.85,3556.98,Submitted,2024-02-04,False,,0.0,0.0
ORD000219,2024-02-07,CUST01692,West,Mid-Market,Services,Support,2,775.49,1550.98,1265.75,285.23,PRJ0427,RES01081,Tester,6.42,279.87,1796.77,Submitted,2024-02-22,False,,0.0,0.0
ORD000220,2024-09-29,CUST00342,East,SMB,Services,Support,3,2006.65,6019.95,2871.72,3148.23,PRJ0418,RES00703,Developer,2.36,97.22,229.44,Cancelled,,False,,0.0,0.0
ORD000221,2023-05-10,CUST00303,East,SMB,Office Supplies,Stapler,3,372.39,1117.17,845.37,271.80000000000007,PRJ0264,RES01192,Consultant,2.66,128.48,341.76,Submitted,2023-05-25,False,,0.0,0.0
ORD000222,2023-02-22,CUST00253,Central,Mid-Market,Software,CRM License,5,1781.73,8908.65,3642.37,5266.28,PRJ0449,RES00132,PM,4.34,199.65,866.48,Cancelled,,False,,0.0,0.0
ORD000223,2024-11-14,CUST00627,West,Mid-Market,Office Supplies,Notebook,5,300.95,1504.75,716.13,788.62,PRJ0444,RES01131,Developer,9.44,215.81,2037.25,Submitted,2025-01-13,False,,0.0,0.0
ORD000224,2024-12-30,CUST00265,Central,Enterprise,Services,Implementation,4,35.69,142.76,105.48,37.27999999999999,PRJ0438,RES00016,Developer,4.5,148.26,667.17,Draft,,True,PO26838,0.0,0.0
ORD000225,2024-11-02,CUST00581,West,SMB,Office Supplies,Notebook,4,512.94,2051.76,889.13,1162.63,PRJ0118,RES00405,Analyst,5.78,37.11,214.5,Paid,2025-01-31,False,,0.0,0.0
ORD000226,2024-12-10,CUST01902,West,SMB,Software,Analytics License,4,1588.48,6353.92,3365.64,2988.28,PRJ0357,RES00812,Developer,4.93,127.4,628.08,Paid,2024-12-17,False,,0.0,0.0
ORD000227,2024-02-20,CUST01919,North,Enterprise,Services,Implementation,3,1803.47,5410.41,2836.35,2574.06,PRJ0446,RES00628,Tester,2.95,181.82,536.37,Paid,2024-04-20,True,PO97346,0.0,0.0
ORD000228,2023-09-04,CUST01077,South,Mid-Market,Electronics,Keyboard,4,721.39,2885.56,2101.39,784.1700000000001,PRJ0058,RES00493,Consultant,2.29,78.81,180.47,Submitted,2023-09-11,False,,0.0,144.28
ORD000229,2024-03-14,CUST00587,Central,Mid-Market,Electronics,Mouse,3,1190.38,3571.14,1728.54,1842.6,PRJ0480,RES00375,PM,8.72,58.43,509.51,Submitted,2024-03-21,False,,0.0,0.0
ORD000230,2023-07-22,CUST01413,Central,SMB,Software,CRM License,2,1229.53,2459.06,2039.79,419.27,PRJ0047,RES01089,Developer,15.62,167.21,2611.82,Overdue,2023-08-21,False,,0.0,0.0
ORD000231,2023-07-03,CUST01090,South,Mid-Market,Electronics,Mouse,3,1019.22,3057.66,2304.96,752.6999999999998,PRJ0314,RES00591,PM,10.12,149.75,1515.47,Paid,2023-07-18,True,PO39749,0.0,0.0
ORD000232,2023-05-03,CUST01982,West,Mid-Market,Software,Analytics License,2,1149.24,2298.48,1791.59,506.8900000000001,PRJ0193,RES00114,PM,11.27,57.67,649.94,Draft,,True,PO82397,0.0,0.0
ORD000233,2024-02-05,CUST01686,South,Mid-Market,Electronics,Mouse,3,321.73,965.19,799.96,165.23000000000002,PRJ0464,RES01158,Consultant,3.06,29.32,89.72,Submitted,2024-02-20,False,,0.0,0.0
ORD000234,2023-10-21,CUST01850,North,SMB,Office Supplies,Pen,4,1900.92,7603.68,4787.25,2816.4300000000003,PRJ0168,RES00786,Developer,3.53,74.06,261.43,Draft,,False,,0.0,0.0
ORD000235,2023-10-07,CUST00378,East,SMB,Electronics,Mouse,2,382.83,765.66,619.62,146.03999999999996,PRJ0196,RES00807,PM,8.75,73.21,640.59,Paid,2023-11-06,True,PO57232,0.0,0.0
ORD000236,2024-09-01,CUST01413,Central,Mid-Market,Office Supplies,Notebook,2,594.3,1188.6,557.05,631.55,PRJ0008,RES01069,Tester,2.41,255.66,616.14,Overdue,2024-09-08,False,,0.0,0.0
ORD000237,2023-07-17,CUST01217,Central,SMB,Electronics,Tablet,4,1843.65,7374.6,4353.85,3020.75,PRJ0094,RES01139,Consultant,3.47,199.54,692.4,Paid,2023-08-01,False,,0.0,0.0
ORD000238,2024-05-25,CUST00163,Central,Mid-Market,Furniture,Chair,7,656.46,4595.22,3726.89,868.3300000000004,PRJ0458,RES00453,Developer,14.77,25.67,379.15,Submitted,2024-06-24,True,PO89241,0.0,0.0
ORD000239,2023-05-24,CUST01955,West,SMB,Electronics,Tablet,4,759.01,3036.04,2132.87,903.1700000000001,PRJ0376,RES00035,Consultant,4.78,164.02,784.02,Overdue,2023-06-08,False,,0.0,0.0
ORD000240,2024-08-31,CUST00791,Central,SMB,Software,Analytics License,8,2420.62,19364.96,10102.71,9262.25,PRJ0073,RES00842,PM,11.22,101.58,1139.73,Paid,2024-09-30,True,PO54744,0.0,0.0
ORD000241,2023-07-20,CUST00206,North,SMB,Software,CRM License,2,1510.66,3021.32,1742.44,1278.88,PRJ0467,RES00454,Analyst,6.99,89.83,627.91,Paid,2023-08-04,True,PO74748,0.0,0.0
ORD000242,2023-05-04,CUST01252,East,Enterprise,Software,Antivirus,3,1325.63,3976.89,2179.39,1797.5,PRJ0279,RES00337,Developer,1.39,203.06,282.25,Paid,2023-05-11,False,,0.0,0.0
ORD000243,2023-07-06,CUST01027,West,Enterprise,Software,CRM License,3,1004.08,3012.24,2337.52,674.7199999999998,PRJ0241,RES00547,Consultant,3.89,118.04,459.18,Draft,,False,,0.0,0.0
ORD000244,2023-11-22,CUST00725,North,Enterprise,Furniture,Shelf,4,888.45,3553.8,1752.17,1801.63,PRJ0391,RES00628,Tester,7.29,229.61,1673.86,Submitted,2023-12-07,True,PO8253,0.0,0.0
ORD000245,2024-04-08,CUST01488,West,SMB,Services,Support,1,1270.22,1270.22,709.54,560.6800000000001,PRJ0061,RES00649,Tester,6.22,134.28,835.22,Submitted,2024-04-15,False,,0.0,0.0
ORD000246,2023-12-15,CUST00178,North,Enterprise,Electronics,Keyboard,3,347.71,1043.13,754.5,288.6300000000001,PRJ0014,RES00749,Tester,4.1,207.95,852.59,Paid,2024-01-29,True,PO2645,0.0,0.0
